"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-04","12.08",,,"0.00",,"0.0","0.0","59","76","46",,"  230","  240","25.1","32.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-05","8.95",,,"0.00",,"0.0","0.0","53","62","37",,"   40","  330","21.0","32.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-06","6.93",,,"0.00",,"0.0","0.0","45","63","29",,"  230","  230","19.9","25.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-07","14.32",,,"0.09",,"0.0","0.0","60","69","53",,"  230","  230","32.0","38.9",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-08","4.92",,,"0.00",,"0.0","0.0","55","63","41",,"  250","  250","16.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-09","10.29",,,"0.00",,"0.0","0.0","48","52","38",,"  280","  290","25.1","42.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-10","5.14",,,"0.00",,"0.0","0.0","44","60","29",,"  190","  110","12.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-11","11.63",,,"0.00",,"0.0","0.0","58","76","47",,"  220","  230","23.9","31.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-12","8.50",,,"0.85",,"0.0","0.0","62","64","55",,"  210","  210","18.1","28.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-13","9.17",,,"0.00",,"0.0","0.0","56","64","45",,"   50","   50","19.9","23.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-14","8.05",,,"0.00",,"0.0","0.0","53","66","38",,"   40","   80","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-15","9.62",,,"0.00",,"0.0","0.0","54","67","40",,"   70","   60","21.9","29.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-16","4.70",,,"0.00",,"0.0","0.0","53","70","35",,"   40","   80","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-17","4.25",,,"0.00",,"0.0","0.0","56","72","37",,"   40","   40","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-18","2.68",,,"0.00",,"0.0","0.0","62","84","42",,"  230","  230","8.9","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-19","3.80",,,"0.00",,"0.0","0.0","70","88","53",,"  290","  310","14.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-20","9.40",,,"0.00",,"0.0","0.0","67","75","57",,"   80","   80","19.9","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-21","8.95",,,"0.00",,"0.0","0.0","66","81","53",,"  160","  240","19.9","28.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-22","7.38",,,"1.02",,"0.0","0.0","66","72","62",,"  230","  200","18.1","25.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-23","4.92",,,"0.00",,"0.0","0.0","66","77","61",,"   50","   50","19.9","23.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-24","4.25",,,"0.00",,"0.0","0.0","63","74","50",,"   40","   50","13.0","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-25","10.74",,,"0.00",,"0.0","0.0","66","81","53",,"  230","  220","19.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-26","11.41",,,"0.00",,"0.0","0.0","71","84","59",,"  240","  240","21.0","28.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-27","7.83",,,"0.52",,"0.0","0.0","74","87","64",,"  230","  230","17.0","21.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-28","5.59",,,"0.24",,"0.0","0.0","72","85","64",,"  210","  210","23.9","33.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-29","5.82",,,"0.00",,"0.0","0.0","68","78","60",,"   30","  120","13.0","21.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-04-30","8.05",,,"0.00",,"0.0","0.0","62","65","58",,"   80","   90","13.0","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-01","7.83",,,"0.18",,"0.0","0.0","65","77","59",,"  190","  210","15.0","21.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-02","8.72",,,"0.09",,"0.0","0.0","72","87","66",,"  210","  220","28.0","35.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-03","4.47",,,"0.44",,"0.0","0.0","69","79","63",,"  210","  210","15.0","19.9","    1",,"    1",,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-04","2.24",,,"0.00",,"0.0","0.0","65","74","55",,"  270","  230","14.1","17.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-05","4.70",,,"0.68",,"0.0","0.0","56","61","49",,"  340","  340","12.1","21.9","    1","    1","    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-06","3.80",,,"0.68",,"0.0","0.0","54","67","50",,"  360","   20","15.0","23.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-07","6.26",,,"0.00",,"0.0","0.0","61","75","50",,"  250","  240","16.1","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-08","6.71",,,"0.00",,"0.0","0.0","71","82","60",,"  290","  290","17.0","28.0",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-09","1.34",,,"0.12",,"0.0","0.0","71","81","58",,"  240","  240","6.9","10.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-10","5.37",,,"0.00",,"0.0","0.0","74","84","65",,"  190","  120","14.1","18.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-11","5.37",,,"0.00",,"0.0","0.0","73","83","63",,"  230","  220","15.0","18.1","    1",,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-12","3.58",,,"0.56",,"0.0","0.0","71","81","64",,"  270","  300","16.1","23.9","    1","    1","    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-13","4.47",,,"0.00",,"0.0","0.0","70","78","59",,"  260","  290","12.1","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-14","5.14",,,"0.00",,"0.0","0.0","67","82","52",,"  240","  230","21.9","28.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-15","5.14",,,"0.00",,"0.0","0.0","60","67","48",,"  250","  240","17.0","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-16","2.46",,,"0.00",,"0.0","0.0","57","73","42",,"  230","  270","13.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-17","4.70",,,"0.27",,"0.0","0.0","64","69","57",,"  220","  310","13.0","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-18","5.82",,,"0.10",,"0.0","0.0","62","64","57",,"   40","   30","13.0","17.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-19","4.47",,,"0.07",,"0.0","0.0","61","62","57",,"   40","   40","12.1","15.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-20","6.26",,,"0.00",,"0.0","0.0","62","71","56",,"  110","  110","15.0","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-21","3.80",,,"0.30",,"0.0","0.0","67","77","62",,"  120","  310","13.0","18.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-22","4.03",,,"0.22",,"0.0","0.0","63","70","53",,"  340","  330","14.1","21.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-23","2.68",,,"0.02",,"0.0","0.0","58","68","51",,"   50","   40","14.1","21.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-24","4.47",,,"0.00",,"0.0","0.0","65","83","50",,"  230","  230","14.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-25","3.80",,,"0.00",,"0.0","0.0","73","87","59",,"  220","  220","16.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-26","6.71",,,"0.00",,"0.0","0.0","76","89","64",,"  230","  230","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-27","7.38",,,"0.00",,"0.0","0.0","78","88","68",,"  240","  210","13.0","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-28","2.91",,,"0.00",,"0.0","0.0","75","87","59",,"   90","   90","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-29","5.59",,,"1.95",,"0.0","0.0","73","76","65",,"  210","  200","15.0","21.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-30","4.92",,,"0.50",,"0.0","0.0","71","84","66",,"  100","  100","16.1","19.9","    1","    1","    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-05-31","5.37",,,"0.00",,"0.0","0.0","75","85","70",,"   60","   40","16.1","18.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-01","4.92",,,"0.00",,"0.0","0.0","75","86","67",,"  100","  110","21.9","31.1","    1","    1",,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-02","0.89",,,"0.00",,"0.0","0.0","75","88","70",,"  130","  130","8.1","10.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-03","4.25",,,"0.07",,"0.0","0.0","80","91","70",,"   40","   30","17.0","23.9","    1",,"    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-04","4.25",,,"0.61",,"0.0","0.0","79","92","69",,"  300","  300","17.0","23.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-05","10.96",,,"0.69",,"0.0","0.0","79","89","70",,"  210","  220","42.9","59.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-06","8.72",,,"0.04",,"0.0","0.0","76","82","71",,"  230","  230","16.1","21.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-07","5.82",,,"0.05",,"0.0","0.0","78","88","67",,"  320","  260","13.0","21.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-08","4.92",,,"0.00",,"0.0","0.0","72","81","58",,"  290","  260","17.0","21.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-09","3.36",,,"0.00",,"0.0","0.0","69","82","52",,"  240","  240","14.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-10","3.36",,,"0.00",,"0.0","0.0","72","85","59",,"   90","  120","10.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-11","8.05",,,"0.00",,"0.0","0.0","79","92","69",,"  240","  240","16.1","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-12","6.93",,,"0.00",,"0.0","0.0","82","93","70",,"  260","  280","15.0","21.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-13","3.13",,,"0.00",,"0.0","0.0","78","85","62",,"   40","  300","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-14","4.03",,,"0.00",,"0.0","0.0","74","90","59",,"   80","   80","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-15","3.58",,,"0.45",,"0.0","0.0","79","91","70",,"  240","  230","33.1","40.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-16","5.59",,,"0.00",,"0.0","0.0","80","92","73",,"   40","   40","15.0","19.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-17","7.61",,,"0.10",,"0.0","0.0","77","83","67",,"   40","   30","23.0","35.1","    1",,"    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-18","9.62",,,"0.00",,"0.0","0.0","72","82","59",,"   80","   80","23.0","30.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-19","2.24",,,"0.00",,"0.0","0.0","70","84","56",,"   70","  110","13.0","25.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-20","3.80",,,"0.00",,"0.0","0.0","73","88","56",,"  240","  240","10.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-21","10.07",,,"0.00",,"0.0","0.0","78","91","67",,"  230","  220","19.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-22","6.93",,,"0.12",,"0.0","0.0","82","92","72",,"  250","  260","15.0","23.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-23","6.49",,,"1.62",,"0.0","0.0","82","91","67",,"   40","   40","29.1","42.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-24","2.01",,,"0.10",,"0.0","0.0","76","88","69",,"  200","  200","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-25","6.26",,,"0.00",,"0.0","0.0","77","85","71",,"   50","   60","16.1","23.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-26","3.80",,,"0.00",,"0.0","0.0","75","85","64",,"   80","   80","12.1","17.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-27","4.70",,,"0.00",,"0.0","0.0","76","90","65",,"  220","  150","13.0","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-28","4.70",,,"1.25",,"0.0","0.0","75","78","71",,"  230","  200","12.1","17.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-29","4.70",,,"0.91",,"0.0","0.0","77","89","69",,"   50","   20","36.9","55.0","    1",,"    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-30","4.03",,,"0.01",,"0.0","0.0","76","88","69",,"  170","  180","15.0","18.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-01","5.82",,,"0.00",,"0.0","0.0","80","89","72",,"  240","  240","15.0","18.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-02","4.25",,,"1.66",,"0.0","0.0","79","88","71",,"  310","  290","17.0","35.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-03","5.82",,,"1.48",,"0.0","0.0","74","78","70",,"   70","   70","14.1","17.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-04","4.25",,,"0.02",,"0.0","0.0","73","85","69",,"  180","  180","15.0","18.1","    1","    1",,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-05","6.71",,,"0.42",,"0.0","0.0","82","95","73",,"  240","  240","31.1","38.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-06","6.04",,,"0.00",,"0.0","0.0","79","91","72",,"  250","   20","17.0","25.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-07","7.61",,,"0.06",,"0.0","0.0","81","93","73",,"  240","  260","23.0","31.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-08","6.04",,,"0.25",,"0.0","0.0","81","94","71",,"   20","   20","21.9","36.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-09","5.82",,,"0.00",,"0.0","0.0","79","91","68",,"  250","  270","14.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-10","2.01",,,"0.00",,"0.0","0.0","79","88","69",,"  290","  300","14.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-11","2.91",,,"0.00",,"0.0","0.0","80","90","73",,"  230","  140","8.9","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-12","3.13",,,"0.37",,"0.0","0.0","80","91","70",,"  280","  240","19.9","30.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-13","3.13",,,"0.00",,"0.0","0.0","81","94","72",,"  240","  320","12.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-14","3.36",,,"0.00",,"0.0","0.0","84","95","73",,"  200","  210","12.1","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-15","6.49",,,"1.58",,"0.0","0.0","83","95","71",,"  200","  210","30.0","38.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-16","6.26",,,"1.98",,"0.0","0.0","77","87","70",,"  180","  210","15.0","17.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-17","4.03",,,"0.00",,"0.0","0.0","77","90","68",,"  210","  220","14.1","16.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-18","7.38",,,"0.00",,"0.0","0.0","81","93","72",,"  240","  230","14.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-19","4.70",,,"0.00",,"0.0","0.0","84","93","74",,"  140","   80","18.1","25.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-20","4.92",,,"0.00",,"0.0","0.0","80","89","70",,"   40","   90","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-21","4.03",,,"0.00",,"0.0","0.0","80","90","70",,"  150","  120","8.9","14.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-22","7.83",,,"0.00",,"0.0","0.0","82","93","73",,"  180","  250","15.0","19.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-23","4.47",,,"0.00",,"0.0","0.0","82","95","72",,"  210","  220","12.1","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-24","5.59",,,"0.00",,"0.0","0.0","84","95","74",,"  210","  160","10.1","13.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-25","8.72",,,"0.00",,"0.0","0.0","86","96","77",,"  220","  210","15.0","19.9",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-26","7.83",,,"0.13",,"0.0","0.0","86","97","75",,"  220","  210","23.0","31.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-27","2.01",,,"0.00",,"0.0","0.0","83","95","76",,"   40","  350","10.1","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-28","7.16",,,"0.00",,"0.0","0.0","84","96","74",,"  250","  240","19.9","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-29","4.92",,,"0.00",,"0.0","0.0","84","92","75",,"   20","   30","10.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-30","4.92",,,"0.03",,"0.0","0.0","83","95","74",,"  230","  230","17.0","21.0","    1",,"    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-31","6.93",,,"0.13",,"0.0","0.0","83","96","72",,"  150","  150","21.9","27.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-01","5.82",,,"0.04",,"0.0","0.0","79","91","73",,"  220","  210","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-02","4.03",,,"0.28",,"0.0","0.0","80","91","73",,"  130","   90","14.1","19.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-03","8.72",,,"0.00",,"0.0","0.0","78","88","73",,"   90","   80","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-04","6.71",,,"1.02",,"0.0","0.0","78","87","69",,"  210","   70","12.1","16.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-05","3.80",,,"0.18",,"0.0","0.0","79","88","73",,"  230","  230","12.1","15.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-06","7.38",,,"0.00",,"0.0","0.0","81","93","74",,"  230","  250","13.0","17.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-07","4.92",,,"0.39",,"0.0","0.0","80","86","74",,"   40","   40","14.1","19.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-08","6.71",,,"0.54",,"0.0","0.0","79","89","73",,"  270","  290","15.0","21.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-09","5.59",,,"0.00",,"0.0","0.0","80","91","75",,"  150","  150","19.9","25.9","    1",,,,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-10","5.37",,,"0.00",,"0.0","0.0","82","92","73",,"  180","  150","13.0","19.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-11","4.03",,,"0.00","    0","0.0","0.0","83","92","74","    0","  150","  160","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-12","6.04",,,"0.00",,"0.0","0.0","84","94","76",,"  220","  220","14.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-13","9.84",,,"0.00",,"0.0","0.0","85","94","77",,"  230","  230","18.1","23.9",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-14","6.26",,,"0.00",,"0.0","0.0","85","96","77",,"  240","  230","15.0","19.9",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-15","6.04",,,"0.00","    0","0.0","0.0","85","96","75","    0","  170","  190","14.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-16","7.61",,,"0.00",,"0.0","0.0","85","95","75",,"  240","  170","14.1","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-17","7.61",,,"0.00",,"0.0","0.0","85","97","75",,"  230","  220","28.0","33.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-18","4.25",,,"0.00",,"0.0","0.0","83","93","74",,"  290","  280","13.0","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-19","2.68",,,"0.38",,"0.0","0.0","81","91","75",,"   40","   40","13.0","15.0","    1",,"    1",,,,"    1",,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-20","2.24",,,"0.00",,"0.0","0.0","80","91","74",,"  220","  230","19.9","23.0","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-21","6.26",,,"0.00",,"0.0","0.0","82","94","74",,"  330","  310","17.0","27.1","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-22","2.91",,,"0.00",,"0.0","0.0","78","87","67",,"   40","   50","12.1","21.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-23","4.47",,,"0.00",,"0.0","0.0","76","89","65",,"   80","   80","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-24","3.13",,,"0.00",,"0.0","0.0","76","87","64",,"  120","  130","8.9","13.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-25","3.58",,,"0.00",,"0.0","0.0","78","92","65",,"  220","  230","12.1","15.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-26","3.80",,,"0.00",,"0.0","0.0","84","99","72",,"   40","   10","12.1","16.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-27","4.92",,,"0.18",,"0.0","0.0","84","98","75",,"  120","  120","19.9","25.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-28","7.61",,,"0.00",,"0.0","0.0","79","90","71",,"   40","   50","15.0","21.0","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-29","5.59",,,"0.00",,"0.0","0.0","80","90","69",,"   40","   50","13.0","17.0",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-30","4.92",,,"0.00",,"0.0","0.0","79","92","67",,"   40","   50","14.1","18.1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-31","3.36",,,"0.00",,"0.0","0.0","82","95","71",,"  160","  190","13.0","18.1",,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-01","4.70",,,"0.01",,"0.0","0.0","80","94","71",,"  230","  230","15.0","19.9","    1",,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-02","11.41",,,"1.13",,"0.0","0.0","73","75","64",,"   40","   30","23.9","35.1","    1",,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-03","7.83",,,"0.44",,"0.0","0.0","69","81","64",,"   50","   30","23.0","28.0","    1",,,,,,"    1",,,,,,,
